evidence_sha256	bank	sound_id	source_id	root_note	key_min	key_max	velocity_min	velocity_max	route_ntypes	route_event_ids	route_target_id	selection_group_id	selection_mode	avoid_repeat	playlist_index	playlist_order	playlist_weight	container_loop_count	selection_continuous	selection_global	selection_reset_playlist	selection_max_instances	selection_kill_newest	instance_group_id	max_instances	kill_newest	instance_limit_global	instance_use_virtual_behavior	instance_limits	pitch_cents	pitch_random_min_cents	pitch_random_max_cents	makeup_gain_db	volume_db	release_ms	sound_loop_count	midi_break_loop_on_note_off	sample_loops	loop_start_frame	loop_end_frame	loop_play_count	sample_loop_regions	wem_exists	wav_exists	wem_path	wav_path
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	62959061	299870766	36	36	47	0	127	[21]	[1298708598]	272308460	62959061	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-7.0	1000.0	0	False	1	43304	214278	0	[{'start_frame': 43304, 'end_frame': 214278, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/299870766.wem	midi_instrument_synth_saw_stereo/299870766.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	52838975	299870766	36	36	47	0	127	[7]	[1332263770]	306177667	52838975	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.5	9.999999776482582	0	False	1	43304	214278	0	[{'start_frame': 43304, 'end_frame': 214278, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/299870766.wem	midi_instrument_synth_saw_stereo/299870766.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	610920329	299870766	36	36	47	0	127	[5]	[1332263768]	309233142	610920329	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	300.00001192092896	0	False	1	43304	214278	0	[{'start_frame': 43304, 'end_frame': 214278, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/299870766.wem	midi_instrument_synth_saw_stereo/299870766.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	803086302	299870766	36	36	47	0	127	[17]	[1315486189]	336481796	803086302	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-7.0	9.999999776482582	0	False	1	43304	214278	0	[{'start_frame': 43304, 'end_frame': 214278, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/299870766.wem	midi_instrument_synth_saw_stereo/299870766.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	49858712	299870766	36	36	47	0	127	[8]	[1332263765]	344216350	49858712	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.5	9.999999776482582	0	False	1	43304	214278	0	[{'start_frame': 43304, 'end_frame': 214278, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/299870766.wem	midi_instrument_synth_saw_stereo/299870766.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	115444514	299870766	36	36	47	0	127	[6]	[1332263771]	469469928	115444514	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-3.0		0	False	1	43304	214278	0	[{'start_frame': 43304, 'end_frame': 214278, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/299870766.wem	midi_instrument_synth_saw_stereo/299870766.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	879769394	299870766	36	36	47	0	127	[18]	[1315486178]	539702786	879769394	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	1500.0	0	False	1	43304	214278	0	[{'start_frame': 43304, 'end_frame': 214278, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/299870766.wem	midi_instrument_synth_saw_stereo/299870766.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	795530454	299870766	36	36	47	0	127	[4]	[1332263769]	627006530	795530454	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	500.0	0	False	1	43304	214278	0	[{'start_frame': 43304, 'end_frame': 214278, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/299870766.wem	midi_instrument_synth_saw_stereo/299870766.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	284830055	299870766	36	36	47	0	127	[1]	[1332263772]	844331024	284830055	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	9.999999776482582	0	False	1	43304	214278	0	[{'start_frame': 43304, 'end_frame': 214278, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/299870766.wem	midi_instrument_synth_saw_stereo/299870766.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	996973156	299870766	36	36	47	0	127	[2]	[1332263775]	966346783	996973156	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	9.999999776482582	0	False	1	43304	214278	0	[{'start_frame': 43304, 'end_frame': 214278, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/299870766.wem	midi_instrument_synth_saw_stereo/299870766.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	506079382	299870766	36	36	47	0	127	[0]	[1332263773]	1001795256	506079382	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	9.999999776482582	0	False	1	43304	214278	0	[{'start_frame': 43304, 'end_frame': 214278, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/299870766.wem	midi_instrument_synth_saw_stereo/299870766.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	970617505	299870766	36	36	47	0	127	[3]	[1332263774]	1027686721	970617505	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	9.999999776482582	0	False	1	43304	214278	0	[{'start_frame': 43304, 'end_frame': 214278, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/299870766.wem	midi_instrument_synth_saw_stereo/299870766.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	774228067	129268998	48	48	59	0	127	[19]	[1315486179]	35566129	774228067	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-7.0	9.999999776482582	0	False	1	50493	183289	0	[{'start_frame': 50493, 'end_frame': 183289, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/129268998.wem	midi_instrument_synth_saw_stereo/129268998.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	396923116	129268998	48	48	59	0	127	[22]	[1298708597]	108342204	396923116	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	600.0000238418579	0	False	1	50493	183289	0	[{'start_frame': 50493, 'end_frame': 183289, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/129268998.wem	midi_instrument_synth_saw_stereo/129268998.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	548420424	129268998	48	48	59	0	127	[20]	[1298708599]	118271584	548420424	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-7.0	9.999999776482582	0	False	1	50493	183289	0	[{'start_frame': 50493, 'end_frame': 183289, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/129268998.wem	midi_instrument_synth_saw_stereo/129268998.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	385418938	129268998	48	48	59	0	127	[23]	[1298708596]	208178377	385418938	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	600.0000238418579	0	False	1	50493	183289	0	[{'start_frame': 50493, 'end_frame': 183289, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/129268998.wem	midi_instrument_synth_saw_stereo/129268998.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	420351546	129268998	48	48	59	0	127	[21]	[1298708598]	272308460	420351546	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-7.0	1000.0	0	False	1	50493	183289	0	[{'start_frame': 50493, 'end_frame': 183289, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/129268998.wem	midi_instrument_synth_saw_stereo/129268998.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	567276902	129268998	48	48	59	0	127	[7]	[1332263770]	306177667	567276902	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.5	9.999999776482582	0	False	1	50493	183289	0	[{'start_frame': 50493, 'end_frame': 183289, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/129268998.wem	midi_instrument_synth_saw_stereo/129268998.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	792235084	129268998	48	48	59	0	127	[5]	[1332263768]	309233142	792235084	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	300.00001192092896	0	False	1	50493	183289	0	[{'start_frame': 50493, 'end_frame': 183289, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/129268998.wem	midi_instrument_synth_saw_stereo/129268998.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	243244219	129268998	48	48	59	0	127	[17]	[1315486189]	336481796	243244219	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-7.0	9.999999776482582	0	False	1	50493	183289	0	[{'start_frame': 50493, 'end_frame': 183289, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/129268998.wem	midi_instrument_synth_saw_stereo/129268998.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	898445132	129268998	48	48	59	0	127	[8]	[1332263765]	344216350	898445132	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.5	9.999999776482582	0	False	1	50493	183289	0	[{'start_frame': 50493, 'end_frame': 183289, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/129268998.wem	midi_instrument_synth_saw_stereo/129268998.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	917803331	129268998	48	48	59	0	127	[6]	[1332263771]	469469928	917803331	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-3.0		0	False	1	50493	183289	0	[{'start_frame': 50493, 'end_frame': 183289, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/129268998.wem	midi_instrument_synth_saw_stereo/129268998.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	972274324	129268998	48	48	59	0	127	[18]	[1315486178]	539702786	972274324	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	1500.0	0	False	1	50493	183289	0	[{'start_frame': 50493, 'end_frame': 183289, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/129268998.wem	midi_instrument_synth_saw_stereo/129268998.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	776037278	129268998	48	48	59	0	127	[4]	[1332263769]	627006530	776037278	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	500.0	0	False	1	50493	183289	0	[{'start_frame': 50493, 'end_frame': 183289, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/129268998.wem	midi_instrument_synth_saw_stereo/129268998.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	888952768	129268998	48	48	59	0	127	[1]	[1332263772]	844331024	888952768	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	9.999999776482582	0	False	1	50493	183289	0	[{'start_frame': 50493, 'end_frame': 183289, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/129268998.wem	midi_instrument_synth_saw_stereo/129268998.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	226938583	129268998	48	48	59	0	127	[2]	[1332263775]	966346783	226938583	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	9.999999776482582	0	False	1	50493	183289	0	[{'start_frame': 50493, 'end_frame': 183289, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/129268998.wem	midi_instrument_synth_saw_stereo/129268998.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	275482728	129268998	48	48	59	0	127	[0]	[1332263773]	1001795256	275482728	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	9.999999776482582	0	False	1	50493	183289	0	[{'start_frame': 50493, 'end_frame': 183289, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/129268998.wem	midi_instrument_synth_saw_stereo/129268998.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	287212068	129268998	48	48	59	0	127	[3]	[1332263774]	1027686721	287212068	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	9.999999776482582	0	False	1	50493	183289	0	[{'start_frame': 50493, 'end_frame': 183289, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/129268998.wem	midi_instrument_synth_saw_stereo/129268998.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	184339675	1016730722	48	60	71	0	127	[19]	[1315486179]	35566129	184339675	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-7.0	9.999999776482582	0	False	1	20525	209981	0	[{'start_frame': 20525, 'end_frame': 209981, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/1016730722.wem	midi_instrument_synth_saw_stereo/1016730722.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	1032676655	1016730722	48	60	71	0	127	[22]	[1298708597]	108342204	1032676655	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	600.0000238418579	0	False	1	20525	209981	0	[{'start_frame': 20525, 'end_frame': 209981, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/1016730722.wem	midi_instrument_synth_saw_stereo/1016730722.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	735365241	1016730722	48	60	71	0	127	[20]	[1298708599]	118271584	735365241	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-7.0	9.999999776482582	0	False	1	20525	209981	0	[{'start_frame': 20525, 'end_frame': 209981, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/1016730722.wem	midi_instrument_synth_saw_stereo/1016730722.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	133001927	1016730722	48	60	71	0	127	[23]	[1298708596]	208178377	133001927	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	600.0000238418579	0	False	1	20525	209981	0	[{'start_frame': 20525, 'end_frame': 209981, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/1016730722.wem	midi_instrument_synth_saw_stereo/1016730722.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	440225664	1016730722	48	60	71	0	127	[21]	[1298708598]	272308460	440225664	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-7.0	1000.0	0	False	1	20525	209981	0	[{'start_frame': 20525, 'end_frame': 209981, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/1016730722.wem	midi_instrument_synth_saw_stereo/1016730722.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	659499053	1016730722	48	60	71	0	127	[7]	[1332263770]	306177667	659499053	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.5	9.999999776482582	0	False	1	20525	209981	0	[{'start_frame': 20525, 'end_frame': 209981, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/1016730722.wem	midi_instrument_synth_saw_stereo/1016730722.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	55364171	1016730722	48	60	71	0	127	[5]	[1332263768]	309233142	55364171	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	300.00001192092896	0	False	1	20525	209981	0	[{'start_frame': 20525, 'end_frame': 209981, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/1016730722.wem	midi_instrument_synth_saw_stereo/1016730722.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	338740436	1016730722	48	60	71	0	127	[17]	[1315486189]	336481796	338740436	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-7.0	9.999999776482582	0	False	1	20525	209981	0	[{'start_frame': 20525, 'end_frame': 209981, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/1016730722.wem	midi_instrument_synth_saw_stereo/1016730722.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	166557215	1016730722	48	60	71	0	127	[8]	[1332263765]	344216350	166557215	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.5	9.999999776482582	0	False	1	20525	209981	0	[{'start_frame': 20525, 'end_frame': 209981, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/1016730722.wem	midi_instrument_synth_saw_stereo/1016730722.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	89752473	1016730722	48	60	71	0	127	[6]	[1332263771]	469469928	89752473	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-3.0		0	False	1	20525	209981	0	[{'start_frame': 20525, 'end_frame': 209981, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/1016730722.wem	midi_instrument_synth_saw_stereo/1016730722.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	924914	1016730722	48	60	71	0	127	[18]	[1315486178]	539702786	924914	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	1500.0	0	False	1	20525	209981	0	[{'start_frame': 20525, 'end_frame': 209981, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/1016730722.wem	midi_instrument_synth_saw_stereo/1016730722.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	202265043	1016730722	48	60	71	0	127	[4]	[1332263769]	627006530	202265043	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	500.0	0	False	1	20525	209981	0	[{'start_frame': 20525, 'end_frame': 209981, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/1016730722.wem	midi_instrument_synth_saw_stereo/1016730722.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	971683756	1016730722	48	60	71	0	127	[1]	[1332263772]	844331024	971683756	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	9.999999776482582	0	False	1	20525	209981	0	[{'start_frame': 20525, 'end_frame': 209981, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/1016730722.wem	midi_instrument_synth_saw_stereo/1016730722.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	1023695945	1016730722	48	60	71	0	127	[2]	[1332263775]	966346783	1023695945	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	9.999999776482582	0	False	1	20525	209981	0	[{'start_frame': 20525, 'end_frame': 209981, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/1016730722.wem	midi_instrument_synth_saw_stereo/1016730722.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	376617040	1016730722	48	60	71	0	127	[0]	[1332263773]	1001795256	376617040	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	9.999999776482582	0	False	1	20525	209981	0	[{'start_frame': 20525, 'end_frame': 209981, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/1016730722.wem	midi_instrument_synth_saw_stereo/1016730722.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	442983542	1016730722	48	60	71	0	127	[3]	[1332263774]	1027686721	442983542	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	9.999999776482582	0	False	1	20525	209981	0	[{'start_frame': 20525, 'end_frame': 209981, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/1016730722.wem	midi_instrument_synth_saw_stereo/1016730722.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	670291076	868634795	72	72	83	0	127	[19]	[1315486179]	35566129	670291076	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-7.0	9.999999776482582	0	False	1	87969	125319	0	[{'start_frame': 87969, 'end_frame': 125319, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/868634795.wem	midi_instrument_synth_saw_stereo/868634795.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	990766758	868634795	72	72	83	0	127	[22]	[1298708597]	108342204	990766758	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	600.0000238418579	0	False	1	87969	125319	0	[{'start_frame': 87969, 'end_frame': 125319, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/868634795.wem	midi_instrument_synth_saw_stereo/868634795.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	138498255	868634795	72	72	83	0	127	[20]	[1298708599]	118271584	138498255	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-7.0	9.999999776482582	0	False	1	87969	125319	0	[{'start_frame': 87969, 'end_frame': 125319, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/868634795.wem	midi_instrument_synth_saw_stereo/868634795.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	625881400	868634795	72	72	83	0	127	[23]	[1298708596]	208178377	625881400	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	600.0000238418579	0	False	1	87969	125319	0	[{'start_frame': 87969, 'end_frame': 125319, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/868634795.wem	midi_instrument_synth_saw_stereo/868634795.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	830106725	868634795	72	72	83	0	127	[21]	[1298708598]	272308460	830106725	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-7.0	1000.0	0	False	1	87969	125319	0	[{'start_frame': 87969, 'end_frame': 125319, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/868634795.wem	midi_instrument_synth_saw_stereo/868634795.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	1052991915	868634795	72	72	83	0	127	[7]	[1332263770]	306177667	1052991915	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.5	9.999999776482582	0	False	1	87969	125319	0	[{'start_frame': 87969, 'end_frame': 125319, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/868634795.wem	midi_instrument_synth_saw_stereo/868634795.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	784388481	868634795	72	72	83	0	127	[5]	[1332263768]	309233142	784388481	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.0	300.00001192092896	0	False	1	87969	125319	0	[{'start_frame': 87969, 'end_frame': 125319, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/868634795.wem	midi_instrument_synth_saw_stereo/868634795.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	984078917	868634795	72	72	83	0	127	[17]	[1315486189]	336481796	984078917	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-7.0	9.999999776482582	0	False	1	87969	125319	0	[{'start_frame': 87969, 'end_frame': 125319, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/868634795.wem	midi_instrument_synth_saw_stereo/868634795.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	998404042	868634795	72	72	83	0	127	[8]	[1332263765]	344216350	998404042	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-5.5	9.999999776482582	0	False	1	87969	125319	0	[{'start_frame': 87969, 'end_frame': 125319, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/868634795.wem	midi_instrument_synth_saw_stereo/868634795.wav
a4875632c008e77e9d20dd20826735755697c6bdda8d76dab9a8f638466b61bc	midi_instrument_synth_saw_stereo	419134307	868634795	72	72	83	0	127	[6]	[1332263771]	469469928	419134307	single	0		[]			False	False	False		False		0	False	False	False	[]	0.0	0.0	0.0	0.0	-3.0		0	False	1	87969	125319	0	[{'start_frame': 87969, 'end_frame': 125319, 'play_count': 0}]	True	True	midi_instrument_synth_saw_stereo/868634795.wem	midi_instrument_synth_saw_stereo/868634795.wav
